grid_name,teff,tinner,number,odep,c,d,e,f,g,h,mdot,vexp,i
corundum-20-bb,3400,1200,45,1.58,60600.0,225000000000000.0,11.2,1.68,20.0,0.0,1.4e-05,12.7,2.06
corundum-20-bb,3400,1200,46,1.69,59900.0,226000000000000.0,11.3,1.69,20.0,0.0,1.46e-05,12.5,2.02
corundum-20-bb,3400,1200,47,1.8,59100.0,227000000000000.0,11.3,1.7,20.0,0.0,1.53e-05,12.3,1.98
corundum-20-bb,3400,1200,48,1.91,58400.0,229000000000000.0,11.4,1.71,20.0,0.0,1.59e-05,12.0,1.94
corundum-20-bb,3400,1200,49,2.04,57700.0,230000000000000.0,11.5,1.72,20.0,0.0,1.66e-05,11.8,1.9
corundum-20-bb,3400,1200,50,2.17,57000.0,232000000000000.0,11.5,1.73,20.0,0.0,1.74e-05,11.6,1.87
corundum-20-bb,3400,1200,51,2.31,56300.0,233000000000000.0,11.6,1.74,20.0,0.0,1.82e-05,11.4,1.83
corundum-20-bb,3400,1200,52,2.46,55600.0,235000000000000.0,11.7,1.75,19.0,0.0,1.9e-05,11.2,1.79
corundum-20-bb,3400,1200,53,2.62,55100.0,236000000000000.0,11.7,1.76,19.0,0.0,1.96e-05,11.1,1.76
corundum-20-bb,3400,1200,54,2.79,54400.0,237000000000000.0,11.8,1.77,19.0,0.0,2.05e-05,11.0,1.73
corundum-20-bb,3400,1200,55,2.97,53700.0,239000000000000.0,11.9,1.78,19.0,0.0,2.14e-05,10.8,1.69
corundum-20-bb,3400,1200,56,3.16,53000.0,240000000000000.0,12.0,1.79,19.0,0.0,2.24e-05,10.6,1.66
corundum-20-bb,3400,1200,57,3.36,52300.0,242000000000000.0,12.0,1.8,19.0,0.0,2.34e-05,10.5,1.63
corundum-20-bb,3400,1200,58,3.58,51600.0,243000000000000.0,12.1,1.82,19.0,0.0,2.45e-05,10.3,1.59
corundum-20-bb,3400,1200,59,3.81,50800.0,245000000000000.0,12.2,1.83,19.0,0.0,2.57e-05,10.3,1.55
corundum-20-bb,3400,1200,60,4.06,50100.0,247000000000000.0,12.3,1.84,19.0,0.0,2.69e-05,10.2,1.52
corundum-20-bb,3400,1200,61,4.32,49600.0,248000000000000.0,12.4,1.85,19.0,0.0,2.81e-05,10.3,1.47
corundum-20-bb,3400,1200,62,4.6,48900.0,250000000000000.0,12.4,1.86,19.0,0.0,2.94e-05,10.2,1.44
corundum-20-bb,3400,1200,63,4.9,48300.0,252000000000000.0,12.5,1.88,18.0,0.0,3.07e-05,10.1,1.41
corundum-20-bb,3400,1200,64,5.22,47600.0,253000000000000.0,12.6,1.89,18.0,0.0,3.22e-05,9.93,1.39
corundum-20-bb,3400,1200,65,5.56,46900.0,255000000000000.0,12.7,1.9,18.0,0.0,3.37e-05,9.82,1.36
corundum-20-bb,3400,1200,66,5.92,46200.0,257000000000000.0,12.8,1.92,18.0,0.0,3.53e-05,9.71,1.33
corundum-20-bb,3400,1200,67,6.3,45600.0,259000000000000.0,12.9,1.93,18.0,0.0,3.7e-05,9.61,1.31
corundum-20-bb,3400,1200,68,6.71,44900.0,261000000000000.0,13.0,1.95,18.0,0.0,3.87e-05,9.51,1.29
corundum-20-bb,3400,1200,69,7.14,44200.0,263000000000000.0,13.1,1.96,18.0,0.0,4.06e-05,9.41,1.26
corundum-20-bb,3400,1200,70,7.61,43700.0,264000000000000.0,13.2,1.97,18.0,0.0,4.21e-05,9.37,1.24
corundum-20-bb,3400,1200,71,8.1,43000.0,267000000000000.0,13.3,1.99,18.0,0.0,4.41e-05,9.28,1.22
corundum-20-bb,3400,1200,72,8.62,42300.0,269000000000000.0,13.4,2.01,18.0,0.0,4.63e-05,9.19,1.2
corundum-20-bb,3400,1200,73,9.18,41600.0,271000000000000.0,13.5,2.02,18.0,0.0,4.87e-05,9.11,1.18
corundum-20-bb,3400,1200,74,9.78,40900.0,274000000000000.0,13.6,2.04,18.0,0.0,5.11e-05,9.03,1.16
corundum-20-bb,3400,1200,75,10.4,40100.0,276000000000000.0,13.7,2.06,17.0,0.0,5.38e-05,8.94,1.15
corundum-20-bb,3400,1200,76,11.1,39400.0,279000000000000.0,13.9,2.08,17.0,0.0,5.66e-05,8.86,1.13
corundum-20-bb,3400,1200,77,11.8,38600.0,281000000000000.0,14.0,2.1,17.0,0.0,5.95e-05,8.79,1.11
corundum-20-bb,3400,1200,78,12.6,37900.0,284000000000000.0,14.2,2.12,17.0,0.0,6.27e-05,8.72,1.1
corundum-20-bb,3400,1200,79,13.4,37100.0,287000000000000.0,14.3,2.14,17.0,0.0,6.6e-05,8.65,1.08
corundum-20-bb,3400,1200,80,14.2,36100.0,291000000000000.0,14.5,2.17,17.0,0.0,6.95e-05,8.59,1.06
corundum-20-bb,3400,1200,81,15.2,35300.0,294000000000000.0,14.7,2.2,17.0,0.0,7.33e-05,8.52,1.05
corundum-20-bb,3400,1200,82,16.2,34500.0,298000000000000.0,14.8,2.22,17.0,0.0,7.73e-05,8.45,1.04
corundum-20-bb,3400,1200,83,17.2,33700.0,301000000000000.0,15.0,2.25,17.0,1.0,8.17e-05,8.39,1.03
corundum-20-bb,3400,1200,84,18.3,32900.0,305000000000000.0,15.2,2.27,17.0,1.0,8.63e-05,8.32,1.02
corundum-20-bb,3400,1200,85,19.5,32100.0,309000000000000.0,15.4,2.3,17.0,1.0,9.13e-05,8.26,1.01
corundum-20-bb,3400,1200,86,20.8,31300.0,313000000000000.0,15.6,2.33,16.0,1.0,9.66e-05,8.19,0.998
corundum-20-bb,3400,1200,87,22.1,30500.0,316000000000000.0,15.8,2.36,16.0,1.0,0.000102,8.23,0.983
corundum-20-bb,3400,1200,88,23.5,29700.0,321000000000000.0,16.0,2.39,16.0,1.0,0.000108,8.16,0.975
corundum-20-bb,3400,1200,89,25.1,28900.0,326000000000000.0,16.2,2.43,16.0,1.0,0.000114,8.09,0.968
corundum-20-bb,3400,1200,90,26.7,28000.0,330000000000000.0,16.5,2.47,16.0,1.0,0.000121,8.03,0.961
corundum-20-bb,3400,1200,91,28.4,27200.0,336000000000000.0,16.7,2.5,16.0,1.0,0.000128,7.96,0.955
corundum-20-bb,3400,1200,92,30.3,26300.0,341000000000000.0,17.0,2.54,16.0,1.0,0.000136,7.89,0.949
corundum-20-bb,3400,1200,93,32.2,25400.0,347000000000000.0,17.3,2.59,16.0,1.0,0.000145,7.82,0.944
corundum-20-bb,3400,1200,94,34.3,24600.0,353000000000000.0,17.6,2.63,15.0,2.0,0.000154,7.75,0.939
corundum-20-bb,3400,1200,95,36.5,23700.0,359000000000000.0,17.9,2.68,15.0,2.0,0.000164,7.68,0.934
corundum-20-bb,3400,1200,96,38.9,22900.0,366000000000000.0,18.2,2.73,15.0,2.0,0.000175,7.6,0.931
corundum-20-bb,3400,1200,97,41.4,22000.0,373000000000000.0,18.6,2.78,15.0,2.0,0.000187,7.53,0.927
corundum-20-bb,3400,1200,98,44.1,21200.0,380000000000000.0,18.9,2.83,15.0,2.0,0.000199,7.45,0.924
corundum-20-bb,3400,1200,99,47.0,20400.0,387000000000000.0,19.3,2.89,15.0,2.0,0.000213,7.37,0.921
corundum-20-bb,3400,1200,100,50.0,19600.0,395000000000000.0,19.7,2.95,15.0,2.0,0.000227,7.29,0.918
corundum-20-bb,3400,600,1,0.1,6180.0,703000000000000.0,35.0,5.25,16.0,0.0,4.1e-06,11.0,2.4
corundum-20-bb,3400,600,2,0.106,6080.0,709000000000000.0,35.3,5.29,16.0,0.0,4.35e-06,11.1,2.45
corundum-20-bb,3400,600,3,0.113,6010.0,713000000000000.0,35.5,5.32,16.0,0.0,4.57e-06,11.1,2.49
corundum-20-bb,3400,600,4,0.121,5940.0,718000000000000.0,35.7,5.35,16.0,0.0,4.8e-06,11.1,2.52
corundum-20-bb,3400,600,5,0.129,5860.0,722000000000000.0,36.0,5.39,15.0,0.0,5.04e-06,11.0,2.56
corundum-20-bb,3400,600,6,0.137,5790.0,727000000000000.0,36.2,5.42,15.0,0.0,5.28e-06,11.0,2.59
corundum-20-bb,3400,600,7,0.146,5710.0,732000000000000.0,36.4,5.46,15.0,0.0,5.54e-06,11.0,2.62
corundum-20-bb,3400,600,8,0.155,5630.0,737000000000000.0,36.7,5.5,15.0,0.0,5.81e-06,10.9,2.65
corundum-20-bb,3400,600,9,0.165,5560.0,742000000000000.0,36.9,5.54,15.0,0.0,6.1e-06,10.9,2.67
corundum-20-bb,3400,600,10,0.176,5480.0,747000000000000.0,37.2,5.57,15.0,0.0,6.39e-06,10.8,2.7
corundum-20-bb,3400,600,11,0.187,5400.0,752000000000000.0,37.5,5.61,15.0,0.0,6.69e-06,10.8,2.72
corundum-20-bb,3400,600,12,0.199,5320.0,758000000000000.0,37.7,5.65,15.0,0.0,7.01e-06,10.7,2.73
corundum-20-bb,3400,600,13,0.212,5250.0,763000000000000.0,38.0,5.7,15.0,0.0,7.34e-06,10.6,2.75
corundum-20-bb,3400,600,14,0.226,5170.0,769000000000000.0,38.3,5.74,15.0,0.0,7.68e-06,10.5,2.76
corundum-20-bb,3400,600,15,0.241,5100.0,775000000000000.0,38.6,5.78,15.0,0.0,8.03e-06,10.4,2.77
corundum-20-bb,3400,600,16,0.256,5020.0,780000000000000.0,38.9,5.82,15.0,0.0,8.4e-06,10.2,2.77
corundum-20-bb,3400,600,17,0.273,4950.0,786000000000000.0,39.1,5.87,14.0,0.0,8.78e-06,10.1,2.77
corundum-20-bb,3400,600,18,0.291,4880.0,792000000000000.0,39.4,5.91,14.0,0.0,9.17e-06,9.96,2.77
corundum-20-bb,3400,600,19,0.31,4800.0,798000000000000.0,39.7,5.95,14.0,0.0,9.57e-06,9.8,2.77
corundum-20-bb,3400,600,20,0.33,4730.0,804000000000000.0,40.0,6.0,14.0,0.0,9.99e-06,9.64,2.76
corundum-20-bb,3400,600,21,0.351,4670.0,810000000000000.0,40.3,6.04,14.0,0.0,1.04e-05,9.47,2.75
corundum-20-bb,3400,600,22,0.374,4600.0,816000000000000.0,40.6,6.08,14.0,0.0,1.09e-05,9.29,2.74
corundum-20-bb,3400,600,23,0.398,4530.0,821000000000000.0,40.9,6.13,14.0,0.0,1.13e-05,9.11,2.72
corundum-20-bb,3400,600,24,0.424,4470.0,827000000000000.0,41.2,6.17,14.0,0.0,1.18e-05,8.92,2.7
corundum-20-bb,3400,600,25,0.451,4400.0,833000000000000.0,41.5,6.22,14.0,0.0,1.23e-05,8.72,2.67
corundum-20-bb,3400,600,26,0.48,4340.0,839000000000000.0,41.8,6.26,14.0,0.0,1.28e-05,8.52,2.65
corundum-20-bb,3400,600,27,0.511,4280.0,845000000000000.0,42.1,6.31,14.0,0.0,1.33e-05,8.31,2.62
corundum-20-bb,3400,600,28,0.545,4220.0,851000000000000.0,42.4,6.35,14.0,0.0,1.38e-05,8.15,2.6
corundum-20-bb,3400,600,29,0.58,4160.0,857000000000000.0,42.7,6.4,13.0,0.0,1.45e-05,8.03,2.58
corundum-20-bb,3400,600,30,0.617,4100.0,863000000000000.0,43.0,6.44,13.0,0.0,1.51e-05,7.91,2.56
corundum-20-bb,3400,600,31,0.657,4050.0,869000000000000.0,43.3,6.49,13.0,0.0,1.58e-05,7.79,2.54
corundum-20-bb,3400,600,32,0.7,3990.0,875000000000000.0,43.6,6.53,13.0,0.0,1.65e-05,7.67,2.51
corundum-20-bb,3400,600,33,0.745,3940.0,882000000000000.0,43.9,6.58,13.0,0.0,1.73e-05,7.55,2.48
corundum-20-bb,3400,600,34,0.794,3880.0,888000000000000.0,44.2,6.62,13.0,0.0,1.8e-05,7.43,2.46
corundum-20-bb,3400,600,35,0.845,3830.0,894000000000000.0,44.5,6.67,13.0,0.0,1.88e-05,7.31,2.43
corundum-20-bb,3400,600,36,0.9,3780.0,900000000000000.0,44.8,6.71,13.0,0.0,1.97e-05,7.19,2.39
corundum-20-bb,3400,600,37,0.958,3730.0,906000000000000.0,45.1,6.76,13.0,0.0,2.05e-05,7.07,2.36
corundum-20-bb,3400,600,38,1.02,3680.0,912000000000000.0,45.4,6.8,13.0,0.0,2.14e-05,6.95,2.33
corundum-20-bb,3400,600,39,1.09,3630.0,918000000000000.0,45.7,6.85,13.0,0.0,2.24e-05,6.83,2.29
corundum-20-bb,3400,600,40,1.16,3580.0,925000000000000.0,46.0,6.9,13.0,0.0,2.34e-05,6.7,2.26
corundum-20-bb,3400,600,41,1.23,3530.0,931000000000000.0,46.4,6.94,12.0,0.0,2.44e-05,6.58,2.22
corundum-20-bb,3400,600,42,1.31,3500.0,935000000000000.0,46.6,6.98,12.0,0.0,2.52e-05,6.49,2.2
corundum-20-bb,3400,600,43,1.4,3440.0,942000000000000.0,46.9,7.03,12.0,0.0,2.63e-05,6.39,2.16
corundum-20-bb,3400,600,44,1.49,3400.0,949000000000000.0,47.2,7.08,12.0,0.0,2.75e-05,6.28,2.12
corundum-20-bb,3400,600,45,1.58,3340.0,957000000000000.0,47.6,7.14,12.0,0.0,2.89e-05,6.22,2.07
corundum-20-bb,3400,600,46,1.69,3300.0,963000000000000.0,48.0,7.19,12.0,0.0,3.02e-05,6.12,2.03
corundum-20-bb,3400,600,47,1.8,3250.0,970000000000000.0,48.3,7.24,12.0,0.0,3.16e-05,6.01,1.99
corundum-20-bb,3400,600,48,1.91,3210.0,976000000000000.0,48.6,7.28,12.0,0.0,3.3e-05,5.91,1.96
corundum-20-bb,3400,600,49,2.04,3160.0,983000000000000.0,49.0,7.34,12.0,0.0,3.45e-05,5.82,1.92
corundum-20-bb,3400,600,50,2.17,3120.0,990000000000000.0,49.3,7.39,12.0,0.0,3.6e-05,5.73,1.89
corundum-20-bb,3400,600,51,2.31,3080.0,997000000000000.0,49.6,7.44,12.0,0.0,3.77e-05,5.64,1.85
corundum-20-bb,3400,600,52,2.46,3030.0,1000000000000000.0,50.0,7.49,12.0,0.0,3.94e-05,5.54,1.82
corundum-20-bb,3400,600,53,2.62,3010.0,1010000000000000.0,50.2,7.53,12.0,1.0,4.07e-05,5.49,1.79
corundum-20-bb,3400,600,54,2.79,2960.0,1020000000000000.0,50.6,7.58,12.0,1.0,4.26e-05,5.41,1.76
corundum-20-bb,3400,600,55,2.97,2920.0,1020000000000000.0,51.0,7.63,11.0,1.0,4.45e-05,5.33,1.72
corundum-20-bb,3400,600,56,3.16,2880.0,1030000000000000.0,51.3,7.69,11.0,1.0,4.66e-05,5.25,1.69
corundum-20-bb,3400,600,57,3.36,2840.0,1040000000000000.0,51.7,7.75,11.0,1.0,4.88e-05,5.18,1.66
corundum-20-bb,3400,600,58,3.58,2800.0,1050000000000000.0,52.1,7.8,11.0,1.0,5.11e-05,5.11,1.63
corundum-20-bb,3400,600,59,3.81,2750.0,1060000000000000.0,52.6,7.87,11.0,1.0,5.38e-05,5.09,1.58
corundum-20-bb,3400,600,60,4.06,2700.0,1060000000000000.0,53.0,7.93,11.0,1.0,5.63e-05,5.03,1.56
corundum-20-bb,3400,600,61,4.32,2670.0,1070000000000000.0,53.3,7.98,11.0,0.0,5.87e-05,5.08,1.5
corundum-20-bb,3400,600,62,4.6,2630.0,1080000000000000.0,53.7,8.05,11.0,0.0,6.15e-05,5.02,1.48
corundum-20-bb,3400,600,63,4.9,2590.0,1090000000000000.0,54.1,8.11,11.0,0.0,6.44e-05,4.96,1.45
corundum-20-bb,3400,600,64,5.22,2550.0,1100000000000000.0,54.5,8.17,11.0,0.0,6.74e-05,4.9,1.42
corundum-20-bb,3400,600,65,5.56,2510.0,1100000000000000.0,55.0,8.24,11.0,0.0,7.06e-05,4.85,1.4
corundum-20-bb,3400,600,66,5.92,2470.0,1110000000000000.0,55.4,8.3,11.0,0.0,7.4e-05,4.79,1.37
corundum-20-bb,3400,600,67,6.3,2430.0,1120000000000000.0,55.9,8.37,11.0,0.0,7.76e-05,4.74,1.35
corundum-20-bb,3400,600,68,6.71,2390.0,1130000000000000.0,56.3,8.44,11.0,0.0,8.13e-05,4.69,1.32
corundum-20-bb,3400,600,69,7.14,2350.0,1140000000000000.0,56.8,8.51,10.0,0.0,8.53e-05,4.64,1.3
corundum-20-bb,3400,600,70,7.61,2320.0,1150000000000000.0,57.1,8.56,10.0,0.0,8.83e-05,4.6,1.28
corundum-20-bb,3400,600,71,8.1,2290.0,1160000000000000.0,57.6,8.63,10.0,0.0,9.27e-05,4.56,1.26
corundum-20-bb,3400,600,72,8.62,2250.0,1170000000000000.0,58.1,8.71,10.0,0.0,9.72e-05,4.51,1.24
corundum-20-bb,3400,600,73,9.18,2210.0,1180000000000000.0,58.6,8.78,10.0,0.0,0.000102,4.47,1.21
corundum-20-bb,3400,600,74,9.78,2170.0,1190000000000000.0,59.1,8.86,10.0,0.0,0.000107,4.42,1.19
corundum-20-bb,3400,600,75,10.4,2130.0,1200000000000000.0,59.7,8.94,10.0,0.0,0.000113,4.38,1.17
corundum-20-bb,3400,600,76,11.1,2090.0,1210000000000000.0,60.2,9.02,10.0,0.0,0.000118,4.34,1.16
corundum-20-bb,3400,600,77,11.8,2040.0,1220000000000000.0,61.0,9.13,10.0,1.0,0.000124,4.31,1.13
corundum-20-bb,3400,600,78,12.6,2000.0,1240000000000000.0,61.5,9.22,10.0,1.0,0.00013,4.27,1.11
corundum-20-bb,3400,600,79,13.4,1960.0,1250000000000000.0,62.1,9.31,10.0,1.0,0.000137,4.23,1.09
corundum-20-bb,3400,600,80,14.2,1930.0,1260000000000000.0,62.8,9.4,10.0,1.0,0.000144,4.2,1.08
corundum-20-bb,3400,600,81,15.2,1890.0,1270000000000000.0,63.4,9.5,10.0,1.0,0.000152,4.16,1.06
corundum-20-bb,3400,600,82,16.2,1850.0,1290000000000000.0,64.0,9.6,10.0,1.0,0.00016,4.13,1.05
corundum-20-bb,3400,600,83,17.2,1810.0,1300000000000000.0,64.7,9.7,9.0,1.0,0.000168,4.1,1.03
corundum-20-bb,3400,600,84,18.3,1770.0,1310000000000000.0,65.4,9.8,9.0,1.0,0.000177,4.07,1.02
corundum-20-bb,3400,600,85,19.5,1730.0,1330000000000000.0,66.1,9.91,9.0,1.0,0.000187,4.03,1.0
corundum-20-bb,3400,600,86,20.8,1700.0,1340000000000000.0,66.9,10.0,9.0,1.0,0.000197,4.0,0.991
corundum-20-bb,3400,600,87,22.1,1670.0,1360000000000000.0,67.5,10.1,9.0,1.0,0.000207,3.98,0.975
corundum-20-bb,3400,600,88,23.5,1630.0,1370000000000000.0,68.3,10.2,9.0,1.0,0.000218,3.95,0.963
corundum-20-bb,3400,600,89,25.1,1590.0,1390000000000000.0,69.1,10.4,9.0,1.0,0.00023,3.92,0.952
corundum-20-bb,3400,600,90,26.7,1550.0,1410000000000000.0,70.0,10.5,9.0,2.0,0.000243,3.89,0.941
corundum-20-bb,3400,600,91,28.4,1510.0,1420000000000000.0,70.9,10.6,9.0,2.0,0.000257,3.85,0.93
corundum-20-bb,3400,600,92,30.3,1470.0,1440000000000000.0,71.8,10.8,9.0,2.0,0.000272,3.82,0.92
corundum-20-bb,3400,600,93,32.2,1430.0,1460000000000000.0,72.8,10.9,9.0,2.0,0.000288,3.78,0.91
corundum-20-bb,3400,600,94,34.3,1390.0,1480000000000000.0,73.8,11.1,9.0,2.0,0.000305,3.75,0.901
corundum-20-bb,3400,600,95,36.5,1350.0,1500000000000000.0,74.9,11.2,8.0,2.0,0.000323,3.71,0.892
corundum-20-bb,3400,600,96,38.9,1310.0,1530000000000000.0,76.0,11.4,8.0,2.0,0.000343,3.68,0.884
corundum-20-bb,3400,600,97,41.4,1270.0,1550000000000000.0,77.2,11.6,8.0,2.0,0.000364,3.64,0.876
corundum-20-bb,3400,600,98,44.1,1230.0,1570000000000000.0,78.4,11.7,8.0,3.0,0.000386,3.6,0.868
corundum-20-bb,3400,600,99,47.0,1200.0,1600000000000000.0,79.6,11.9,8.0,3.0,0.000411,3.57,0.86
corundum-20-bb,3400,600,100,50.0,1160.0,1630000000000000.0,81.0,12.1,8.0,3.0,0.000437,3.53,0.853
corundum-20-bb,3400,800,1,0.1,18100.0,411000000000000.0,20.4,3.06,19.0,0.0,3.13e-06,14.4,2.4
corundum-20-bb,3400,800,2,0.106,17900.0,414000000000000.0,20.6,3.09,19.0,0.0,3.32e-06,14.5,2.45
corundum-20-bb,3400,800,3,0.113,17700.0,416000000000000.0,20.7,3.11,19.0,0.0,3.49e-06,14.5,2.48
corundum-20-bb,3400,800,4,0.121,17400.0,419000000000000.0,20.9,3.12,19.0,0.0,3.66e-06,14.5,2.52
corundum-20-bb,3400,800,5,0.129,17200.0,421000000000000.0,21.0,3.14,19.0,0.0,3.84e-06,14.4,2.55
corundum-20-bb,3400,800,6,0.137,17000.0,424000000000000.0,21.1,3.16,19.0,0.0,4.03e-06,14.4,2.58
corundum-20-bb,3400,800,7,0.146,16800.0,427000000000000.0,21.3,3.18,19.0,0.0,4.23e-06,14.4,2.61
corundum-20-bb,3400,800,8,0.155,16600.0,430000000000000.0,21.4,3.21,18.0,0.0,4.44e-06,14.3,2.64
corundum-20-bb,3400,800,9,0.165,16300.0,433000000000000.0,21.5,3.23,18.0,0.0,4.65e-06,14.2,2.67
corundum-20-bb,3400,800,10,0.176,16100.0,435000000000000.0,21.7,3.25,18.0,0.0,4.87e-06,14.2,2.69
corundum-20-bb,3400,800,11,0.187,15900.0,439000000000000.0,21.8,3.27,18.0,0.0,5.1e-06,14.1,2.71
corundum-20-bb,3400,800,12,0.199,15700.0,442000000000000.0,22.0,3.29,18.0,0.0,5.34e-06,14.0,2.73
corundum-20-bb,3400,800,13,0.212,15500.0,445000000000000.0,22.1,3.32,18.0,0.0,5.59e-06,13.8,2.74
corundum-20-bb,3400,800,14,0.226,15200.0,448000000000000.0,22.3,3.34,18.0,0.0,5.85e-06,13.7,2.75
corundum-20-bb,3400,800,15,0.241,15000.0,451000000000000.0,22.5,3.37,18.0,0.0,6.12e-06,13.5,2.76
corundum-20-bb,3400,800,16,0.256,14800.0,454000000000000.0,22.6,3.39,18.0,0.0,6.4e-06,13.4,2.76
corundum-20-bb,3400,800,17,0.273,14600.0,458000000000000.0,22.8,3.41,18.0,0.0,6.69e-06,13.2,2.77
corundum-20-bb,3400,800,18,0.291,14400.0,461000000000000.0,22.9,3.44,17.0,0.0,6.98e-06,13.0,2.76
corundum-20-bb,3400,800,19,0.31,14200.0,464000000000000.0,23.1,3.46,17.0,0.0,7.29e-06,12.8,2.76
corundum-20-bb,3400,800,20,0.33,14000.0,467000000000000.0,23.3,3.49,17.0,0.0,7.6e-06,12.6,2.75
corundum-20-bb,3400,800,21,0.351,13800.0,471000000000000.0,23.4,3.51,17.0,0.0,7.93e-06,12.4,2.74
corundum-20-bb,3400,800,22,0.374,13600.0,474000000000000.0,23.6,3.54,17.0,0.0,8.26e-06,12.1,2.72
corundum-20-bb,3400,800,23,0.398,13400.0,477000000000000.0,23.8,3.56,17.0,0.0,8.6e-06,11.9,2.7
corundum-20-bb,3400,800,24,0.424,13200.0,481000000000000.0,23.9,3.59,17.0,0.0,8.96e-06,11.6,2.68
corundum-20-bb,3400,800,25,0.451,13100.0,484000000000000.0,24.1,3.61,17.0,0.0,9.32e-06,11.4,2.66
corundum-20-bb,3400,800,26,0.48,12900.0,487000000000000.0,24.3,3.64,17.0,0.0,9.69e-06,11.1,2.63
corundum-20-bb,3400,800,27,0.511,12700.0,491000000000000.0,24.4,3.66,16.0,0.0,1.01e-05,10.8,2.6
corundum-20-bb,3400,800,28,0.545,12500.0,494000000000000.0,24.6,3.68,16.0,0.0,1.05e-05,10.6,2.58
corundum-20-bb,3400,800,29,0.58,12400.0,497000000000000.0,24.8,3.71,16.0,0.0,1.1e-05,10.5,2.56
corundum-20-bb,3400,800,30,0.617,12200.0,500000000000000.0,24.9,3.73,16.0,0.0,1.15e-05,10.3,2.54
corundum-20-bb,3400,800,31,0.657,12000.0,504000000000000.0,25.1,3.76,16.0,0.0,1.2e-05,10.2,2.52
corundum-20-bb,3400,800,32,0.7,11900.0,507000000000000.0,25.3,3.78,16.0,0.0,1.25e-05,10.0,2.49
corundum-20-bb,3400,800,33,0.745,11700.0,510000000000000.0,25.4,3.81,16.0,0.0,1.31e-05,9.85,2.46
corundum-20-bb,3400,800,34,0.794,11600.0,514000000000000.0,25.6,3.83,16.0,0.0,1.37e-05,9.69,2.43
corundum-20-bb,3400,800,35,0.845,11400.0,517000000000000.0,25.7,3.86,16.0,0.0,1.43e-05,9.53,2.4
corundum-20-bb,3400,800,36,0.9,11300.0,520000000000000.0,25.9,3.88,16.0,0.0,1.49e-05,9.36,2.37
corundum-20-bb,3400,800,37,0.958,11200.0,524000000000000.0,26.1,3.91,15.0,0.0,1.55e-05,9.2,2.34
corundum-20-bb,3400,800,38,1.02,11000.0,527000000000000.0,26.2,3.93,15.0,0.0,1.62e-05,9.05,2.3
corundum-20-bb,3400,800,39,1.09,10900.0,530000000000000.0,26.4,3.96,15.0,0.0,1.69e-05,8.88,2.26
corundum-20-bb,3400,800,40,1.16,10700.0,533000000000000.0,26.6,3.98,15.0,0.0,1.77e-05,8.72,2.23
corundum-20-bb,3400,800,41,1.23,10600.0,537000000000000.0,26.7,4.0,15.0,0.0,1.84e-05,8.55,2.19
corundum-20-bb,3400,800,42,1.31,10500.0,540000000000000.0,26.9,4.03,15.0,0.0,1.9e-05,8.47,2.16
corundum-20-bb,3400,800,43,1.4,10400.0,543000000000000.0,27.0,4.05,15.0,0.0,1.98e-05,8.31,2.12
corundum-20-bb,3400,800,44,1.49,10200.0,546000000000000.0,27.2,4.08,15.0,0.0,2.07e-05,8.16,2.08
corundum-20-bb,3400,800,45,1.58,10100.0,550000000000000.0,27.4,4.11,15.0,0.0,2.17e-05,8.09,2.03
corundum-20-bb,3400,800,46,1.69,9980.0,554000000000000.0,27.6,4.13,15.0,0.0,2.27e-05,7.95,1.99
corundum-20-bb,3400,800,47,1.8,9860.0,557000000000000.0,27.7,4.16,15.0,0.0,2.37e-05,7.81,1.95
corundum-20-bb,3400,800,48,1.91,9740.0,560000000000000.0,27.9,4.18,14.0,0.0,2.47e-05,7.68,1.91
corundum-20-bb,3400,800,49,2.04,9620.0,564000000000000.0,28.1,4.21,14.0,0.0,2.58e-05,7.55,1.88
corundum-20-bb,3400,800,50,2.17,9500.0,567000000000000.0,28.3,4.23,14.0,0.0,2.7e-05,7.43,1.84
corundum-20-bb,3400,800,51,2.31,9390.0,571000000000000.0,28.4,4.26,14.0,0.0,2.82e-05,7.31,1.8
corundum-20-bb,3400,800,52,2.46,9270.0,574000000000000.0,28.6,4.29,14.0,0.0,2.94e-05,7.19,1.77
corundum-20-bb,3400,800,53,2.62,9190.0,577000000000000.0,28.7,4.3,14.0,0.0,3.04e-05,7.12,1.74
corundum-20-bb,3400,800,54,2.79,9080.0,580000000000000.0,28.9,4.33,14.0,1.0,3.17e-05,7.01,1.7
corundum-20-bb,3400,800,55,2.97,8970.0,584000000000000.0,29.1,4.36,14.0,1.0,3.32e-05,6.91,1.67
corundum-20-bb,3400,800,56,3.16,8860.0,588000000000000.0,29.3,4.38,14.0,1.0,3.47e-05,6.82,1.64
corundum-20-bb,3400,800,57,3.36,8740.0,591000000000000.0,29.4,4.41,14.0,1.0,3.63e-05,6.72,1.6
corundum-20-bb,3400,800,58,3.58,8630.0,595000000000000.0,29.6,4.44,14.0,1.0,3.79e-05,6.63,1.57
corundum-20-bb,3400,800,59,3.81,8500.0,600000000000000.0,29.9,4.47,14.0,1.0,3.98e-05,6.61,1.53
corundum-20-bb,3400,800,60,4.06,8390.0,604000000000000.0,30.1,4.5,14.0,1.0,4.17e-05,6.53,1.5
corundum-20-bb,3400,800,61,4.32,8310.0,607000000000000.0,30.2,4.53,14.0,0.0,4.34e-05,6.62,1.45
